gtfs_stop_id,name,transit_type,lines,lat,lon
U7212Z2,"Horka I,Borek,rozc.",bus,783,49.986679,15.432817
U7213Z1,Horušice,bus,783,49.995399,15.428415
U7213Z2,Horušice,bus,783,49.995350,15.428229
U7214Z1,"Svatý Mikuláš,Sulovice",bus,783,50.000507,15.406143
U7214Z2,"Svatý Mikuláš,Sulovice",bus,783,50.000446,15.406127
U7215Z1,"Svatý Mikuláš,Lišice,rozc.",bus,783,50.003166,15.393694
U7215Z2,"Svatý Mikuláš,Lišice,rozc.",bus,783,50.003078,15.393752
U7216Z1,"Kobylnice,rozc.",bus,783,50.008411,15.382943
U7216Z2,"Kobylnice,rozc.",bus,783,50.008438,15.382831
U7217Z1,Brambory,bus,784,49.977848,15.470408
U7217Z2,Brambory,bus,784,49.977955,15.470256
U7218Z1,"Brambory,Koukalka",bus,784,49.974953,15.475329
U7218Z2,"Brambory,Koukalka",bus,784,49.975014,15.475406
U7219Z1,"Bílé Podolí,Pazderna",bus,784,49.959949,15.491215
U7219Z2,"Bílé Podolí,Pazderna",bus,784,49.959953,15.491361
U721Z1,Suchdolské náměstí,bus,359,50.136089,14.380697
U721Z1P,Suchdolské náměstí,bus,"107,147,160,909",50.136089,14.380697
U721Z2,Suchdolské náměstí,bus,359,50.135635,14.379962
U721Z2P,Suchdolské náměstí,bus,"107,147,160,909",50.135635,14.379962
U7222Z1,Bílé Podolí,bus,"710,784",49.956043,15.490848
U7222Z2,Bílé Podolí,bus,"710,784",49.955978,15.490972
U7223Z1,Starkoč,bus,784,49.937347,15.507681
U7223Z2,Starkoč,bus,"710,784",49.937408,15.507735
U7224Z1,"Bílé Podolí,Lovčice",bus,784,49.924522,15.512822
U7224Z2,"Bílé Podolí,Lovčice",bus,784,49.924408,15.512831
U7225Z1,"Žleby,škola",bus,"780,781",49.889233,15.488601
U7225Z2,"Žleby,škola",bus,"780,781",49.889351,15.488717
U7226Z1,"Žleby,nám.",bus,"780,781",49.889118,15.484478
U7226Z2,"Žleby,nám.",bus,"780,781",49.889179,15.484338
U722Z1P,Sulická,bus,"106,117,121,139,196,901,910,913",50.026485,14.445868
U722Z2P,Sulická,bus,"106,117,121,139,196,901,910,913",50.026466,14.445434
U7233Z1,"Čáslav,obchodní centrum",bus,"381,705,743",49.902641,15.404656
U7234Z1,"Žehušice,Bojmany,rozc.",bus,782,49.962341,15.444826
U7234Z2,"Žehušice,Bojmany,rozc.",bus,782,49.962418,15.444835
U7235Z1,"Bílé Podolí,Zaříčany",bus,782,49.956764,15.464249
U7235Z2,"Bílé Podolí,Zaříčany",bus,782,49.956833,15.464359
U7236Z1,"Bílé Podolí,Zaříčany,rozc.",bus,"710,782",49.947971,15.477796
U7236Z2,"Bílé Podolí,Zaříčany,rozc.",bus,782,49.947964,15.477910
U7237Z1,"Vrdy,Zbyslav",bus,"710,782",49.943935,15.471432
U7237Z2,"Vrdy,Zbyslav",bus,782,49.943882,15.471509
U7238Z1,"Vrdy,Zbyslav,u mlýna",bus,"710,782",49.941910,15.467176
U7238Z2,"Vrdy,Zbyslav,u mlýna",bus,782,49.941887,15.467333
U7239Z1,"Vlačice,Výčapy",bus,782,49.943657,15.447400
U7239Z2,"Vlačice,Výčapy",bus,782,49.943645,15.447541
U723Z2P,Vršovický hřbitov,bus,101,50.063541,14.466437
U7240Z1,"Vrdy,kult.dům",bus,"780,781,782",49.921890,15.471837
U7240Z2,"Vrdy,kult.dům",bus,"780,781,782",49.922062,15.471714
U7241Z1,"Vinaře,Vinice",bus,"780,781",49.919296,15.490471
U7241Z2,"Vinaře,Vinice",bus,"780,781",49.919788,15.490263
U7242Z1,Vinaře,bus,"780,781",49.908112,15.501034
U7242Z2,Vinaře,bus,"780,781",49.908268,15.500966
U7243Z1,"Žleby,Šumava",bus,"780,781",49.891201,15.489993
U7243Z2,"Žleby,Šumava",bus,"780,781",49.891251,15.490075
U7244Z1,"Žleby,Kamenné Mosty",bus,781,49.863712,15.493663
U7245Z3,"Žleby,Zehuby",bus,781,49.870224,15.482666
U7245Z4,"Žleby,Zehuby",bus,781,49.870167,15.482839
U7246Z1,"Bohdaneč,prům.areál",bus,778,49.777618,15.216893
U7246Z2,"Bohdaneč,prům.areál",bus,778,49.777634,15.216819
U7247Z1,"Zbraslavice,Ostrov",bus,778,49.768360,15.194451
U7247Z2,"Zbraslavice,Ostrov",bus,778,49.768440,15.194357
U7248Z1,"Slavošov,Věžníkov",bus,778,49.767559,15.177396
U7248Z2,"Slavošov,Věžníkov",bus,778,49.767540,15.177309
U7249Z1,"Pertoltice,mlýn",bus,778,49.759735,15.176440
U7249Z2,"Pertoltice,mlýn",bus,778,49.759697,15.176338
U724Z1P,Svatoplukova,tram,"18,2,24,39,7,93,95",50.065056,14.428377
U724Z2P,Svatoplukova,tram,"18,2,24,39,7,93,95",50.065018,14.430032
U7250Z1,Pertoltice,bus,"776,778",49.755886,15.181661
U7250Z2,Pertoltice,bus,"776,778",49.755543,15.181454
U7251Z1,"Vlastějovice,Skala",bus,776,49.722614,15.179751
U7251Z2,"Vlastějovice,Skala",bus,776,49.722736,15.180002
U7252Z1,"Vlastějovice,Kounice",bus,776,49.717976,15.170681
U7252Z2,"Vlastějovice,Kounice",bus,776,49.717449,15.170548
U7253Z1,"Vlastějovice,Milošovice,rozc.",bus,776,49.714794,15.161020
U7253Z2,"Vlastějovice,Milošovice,rozc.",bus,776,49.714832,15.160969
U7254Z1,"Horka II,Čejtice,rozc.",bus,"776,845",49.713135,15.146501
U7254Z2,"Horka II,Čejtice,rozc.",bus,"776,845",49.713173,15.146880
U7255Z1,"Horka II,Onšovec,rozc.",bus,"776,845",49.720520,15.125546
U7255Z2,"Horka II,Onšovec,rozc.",bus,"776,845",49.720699,15.125261
U7256Z1,"Horka II,Buda",bus,"776,845",49.736076,15.126403
U7256Z2,"Horka II,Buda",bus,"776,845",49.736172,15.126659
U7257Z1,"Dolní Pohleď,záv.",bus,"776,778",49.745716,15.141631
U7257Z2,"Dolní Pohleď,záv.",bus,"776,778",49.745831,15.141154
U7259Z1,"Pertoltice,Laziště,rozc.",bus,"776,778",49.750614,15.162720
U7259Z2,"Pertoltice,Laziště,rozc.",bus,"776,778",49.750656,15.162484
U725Z1P,Tehovičky,bus,"226,227",50.013535,14.622818
U725Z2P,Tehovičky,bus,"226,227",50.012383,14.624002
U7260Z1,"Pertoltice,Machovice",bus,776,49.753227,15.197379
U7260Z2,"Pertoltice,Machovice",bus,776,49.753292,15.197379
U7261Z1,"Vlastějovice,Pavlovice",bus,776,49.742229,15.211128
U7261Z2,"Vlastějovice,Pavlovice",bus,776,49.742283,15.211123
U7262Z1,"Vlastějovice,Volavá Lhota",bus,776,49.735996,15.207246
U7263Z1,"Červené Janovice,Plhov",bus,786,49.825966,15.284283
U7263Z2,"Červené Janovice,Plhov",bus,786,49.826061,15.284267
U7264Z1,"Petrovice I,rozc.",bus,786,49.813656,15.296922
U7264Z2,"Petrovice I,rozc.",bus,786,49.813709,15.296966
U7265Z1,Petrovice I,bus,"743,749,786",49.808990,15.296875
U7266Z1,"Petrovice I,Újezdec",bus,"743,749,786",49.827225,15.299382
U7266Z2,"Petrovice I,Újezdec",bus,"743,749,786",49.827171,15.299298
U7267Z1,"Petrovice I,Senetín,V Kouřílnách",bus,749,49.823059,15.311433
U7267Z2,"Petrovice I,Senetín,V Kouřílnách",bus,749,49.823097,15.311476
U7268Z1,"Petrovice I,Senetín",bus,749,49.818863,15.315063
U7268Z2,"Petrovice I,Senetín",bus,749,49.818916,15.315128
U7269Z1,"Petrovice I,Senetín,náves",bus,749,49.820175,15.318632
U726Z1P,Ke Xaverovu,bus,"221,222",50.099716,14.623684
U726Z2P,Ke Xaverovu,bus,"221,222",50.099617,14.623918
U7270Z1,"Miličín,Petrovice,Loučka",bus,568,49.550419,14.715755
U7270Z2,"Miličín,Petrovice,Loučka",bus,568,49.550400,14.716086
U7271Z53,Sedlec,bus,768,50.300724,14.792859
U7272Z1,"Kolín,Masarykova II",bus,"MHD 1,MHD 3,MHD 4,MHD 6,MHD 9",50.022381,15.191367
U7272Z2,"Kolín,Vodní svět",bus,"MHD 1,MHD 3,MHD 4,MHD 6,MHD 9",50.022690,15.193626
U7273Z1,"Bítouchov,Dolánky,na kopci",bus,719,50.486446,14.908811
U7273Z2,"Bítouchov,Dolánky,na kopci",bus,719,50.486366,14.908750
U7274Z1,"Zbýšov,Damírov",bus,749,49.813038,15.322554
U7274Z2,"Zbýšov,Damírov",bus,749,49.813026,15.322434
U7275Z1,"Zbýšov,Krchlebská Lhota",bus,749,49.812439,15.340790
U7275Z2,"Zbýšov,Krchlebská Lhota",bus,749,49.812492,15.340894
U7277Z1,"Struhařov,Pecínov",bus,799,49.749485,14.734351
U7277Z2,"Struhařov,Pecínov",bus,799,49.749401,14.733965
U7278Z1,Čejkovice,bus,741,49.792320,15.349586
U7279Z1,"Zbýšov,Chlum",bus,741,49.785698,15.366677
U727Z1P,Darwinova,bus,117,50.010933,14.409934
U727Z2P,Darwinova,bus,117,50.010685,14.409984
U7280Z1,"Zbýšov,Klucké Chvalovice",bus,741,49.806217,15.377593
U7280Z2,"Zbýšov,Klucké Chvalovice",bus,741,49.806271,15.377558
U7281Z1,Vlkaneč,bus,741,49.808945,15.404369
U7281Z2,Vlkaneč,bus,741,49.808933,15.404287
U7282Z1,"Vlkaneč,Kozohlody",bus,741,49.814415,15.409700
U7282Z2,"Vlkaneč,Kozohlody",bus,741,49.814465,15.409664
U7283Z1,"Vlkaneč,Přibyslavice,Kocanda rozc.",bus,741,49.831627,15.402440
U7283Z2,"Vlkaneč,Přibyslavice,Kocanda rozc.",bus,741,49.831615,15.402355
U7284Z1,"Vlkaneč,Přibyslavice",bus,741,49.842148,15.406109
U7284Z2,"Vlkaneč,Přibyslavice",bus,741,49.842052,15.406098
U7285Z1,"Bratčice,u mostu",bus,741,49.852139,15.428632
U7285Z2,"Bratčice,u mostu",bus,741,49.852043,15.428250
U7287Z1,"Potěhy,škola",bus,741,49.868805,15.416512
U7287Z2,"Potěhy,škola",bus,"740,741",49.868839,15.417349
U7288Z1,Adamov,bus,741,49.858105,15.408134
U7289Z1,Tupadly,bus,741,49.869839,15.402646
U7289Z2,Tupadly,bus,741,49.869286,15.403051
U7289Z3,Tupadly,bus,"740,741",49.869759,15.402555
U7289Z4,Tupadly,bus,741,49.869438,15.403049
U728Z1P,Šatovka,bus,116,50.117535,14.374867
U728Z2P,Šatovka,bus,116,50.117516,14.374901
U7290Z1,"Krchleby,Chedrbí",bus,"402,749",49.875256,15.332500
U7290Z2,"Krchleby,Chedrbí",bus,"402,749",49.875343,15.332072
U7291Z1,"Tupadly,V Lipách",bus,741,49.866642,15.398789
U7291Z2,"Tupadly,V Lipách",bus,741,49.866631,15.398940
U7292Z2,Schořov,bus,741,49.857727,15.379679
U7293Z1,"Zbýšov,Zbudovice",bus,741,49.850731,15.378012
U7295Z1,"Kluky,u hřiště",bus,743,49.908283,15.321401
U7295Z2,"Kluky,u hřiště",bus,743,49.908226,15.321504
U7296Z1,Kluky,bus,"705,743,746",49.907669,15.324972
U7296Z2,Kluky,bus,"705,743,746",49.907951,15.324388
U7297Z1,"Močovice,u váhy",bus,"705,743,746",49.907791,15.350014
U7297Z2,"Močovice,u váhy",bus,"705,743,746",49.907837,15.349808
U7298Z1,"Močovice,na návsi",bus,743,49.905670,15.347929
U7298Z2,"Močovice,na návsi",bus,743,49.905777,15.348058
U7299Z1,Vodranty,bus,743,49.890602,15.336429
U729Z1P,Šeberák,bus,"114,154,203,901",50.012001,14.490634
U729Z3P,Šeberák,bus,"114,154,203,901",50.011452,14.492001
U72Z1P,Lehovec,tram,"7,94",50.106884,14.547227
U72Z2P,Lehovec,tram,"12,7,92,94",50.106815,14.547981
U72Z3P,Lehovec,tram,"12,92",50.106865,14.547380
U72Z4P,Lehovec,bus,"186,X92",50.106964,14.547280
U72Z5,Lehovec,bus,953,50.107304,14.547967
U72Z53,Lehovec,bus,953,50.107304,14.546999
U72Z53P,Lehovec,bus,"912,X92",50.107304,14.546999
U72Z5P,Lehovec,bus,"186,912,X92",50.107304,14.547967
U72Z8P,Lehovec,bus,"141,206",50.106632,14.547201
U7300Z1,"Kluky,Olšany",bus,743,49.903469,15.310392
U7300Z2,"Kluky,Olšany",bus,743,49.903374,15.310513
U7301Z1,"Kluky,Nová Lhota",bus,743,49.887360,15.302784
U7301Z2,"Kluky,Nová Lhota",bus,743,49.887371,15.302883
U7302Z1,Souňov,bus,743,49.879822,15.314429
U7302Z2,Souňov,bus,"743,749",49.879864,15.314192
U7303Z1,Třebonín,bus,749,49.869747,15.313269
U7304Z1,Hraběšín,bus,749,49.852661,15.331552
U7304Z2,Hraběšín,bus,749,49.852657,15.331669
U7305Z1,"Zbýšov,Třískovec",bus,749,49.831253,15.344478
U7305Z2,"Zbýšov,Třískovec",bus,749,49.831268,15.344574
U7306Z1,"Zbýšov,Opatovice",bus,749,49.825371,15.349738
U7306Z2,"Zbýšov,Opatovice",bus,749,49.825459,15.349732
U7307Z1,"Křesetice,Bykáň",bus,805,49.896774,15.244101
U7307Z2,"Křesetice,Bykáň",bus,805,49.897026,15.244046
U730Z1,Šeberov,bus,"326,327,331,357",50.017784,14.510818
U730Z1P,Šeberov,bus,"154,901",50.017784,14.510818
U730Z2,Šeberov,bus,"326,327,331,357",50.018532,14.510568
U730Z2P,Šeberov,bus,"154,901",50.018532,14.510568
U7311Z1,Opatovice I,bus,805,49.854698,15.248124
U7311Z2,Opatovice I,bus,805,49.854767,15.248372
U7312Z1,"Červené Janovice,u hřiště",bus,788,49.832024,15.257647
U7312Z2,"Červené Janovice,u hřiště",bus,788,49.831928,15.257790
U7313Z1,"Červené Janovice,Zhoř",bus,788,49.816235,15.263924
U7313Z2,"Červené Janovice,Zhoř",bus,788,49.816277,15.264172
U7314Z1,Bludov,bus,788,49.807343,15.255681
U7314Z2,Bludov,bus,788,49.807503,15.255705
U7315Z1,"Třebětín,Víckovice",bus,788,49.794872,15.274198
U7315Z2,"Třebětín,Víckovice",bus,788,49.794979,15.274302
U7316Z1,"Čáslav,Za Rybníkem",bus,"741,742,743",49.910412,15.386591
U7316Z2,"Čáslav,Za Rybníkem",bus,"742,743",49.910393,15.386507
U7317Z2,Soutice,bus,"402,795",49.726074,15.052404
U7317Z3,Soutice,bus,"402,795",49.726124,15.052472
U7318Z1,Ostředek,bus,"402,483,770,793,798",49.834492,14.830231
U7318Z2,Ostředek,bus,"402,483,770,793,798",49.834782,14.831064
U7319Z1,"Čáslav,u mostu",bus,"402,705,741,742,746,749",49.911880,15.387255
U7319Z2,"Čáslav,u mostu",bus,"402,705,742,746,749",49.911911,15.387129
U731Z1,V Ladech,bus,"326,327,331,357",50.013218,14.513734
U731Z1P,V Ladech,bus,"154,901",50.013218,14.513734
U731Z2,V Ladech,bus,"326,327,331,357",50.013294,14.513743
U731Z2P,V Ladech,bus,"154,901",50.013294,14.513743
U7320Z1,"Čáslav,aut.st.",bus,"402,749",49.911613,15.396309
U7320Z10,"Čáslav,aut.st.",bus,"402,481,741,746",49.912361,15.397076
U7320Z11,"Čáslav,aut.st.",bus,"381,705,710,740,780,781,783,784",49.911823,15.396768
U7320Z2,"Čáslav,aut.st.",bus,"481,743",49.911720,15.396477
U7320Z3,"Čáslav,aut.st.",bus,749,49.911854,15.396659
U7320Z4,"Čáslav,aut.st.",bus,780,49.912148,15.397079
U7320Z5,"Čáslav,aut.st.",bus,"743,746",49.911777,15.396283
U7320Z6,"Čáslav,aut.st.",bus,"783,784",49.911896,15.396450
U7320Z60,"Čáslav,aut.st.",bus,742,49.912361,15.397076
U7320Z7,"Čáslav,aut.st.",bus,"710,781",49.912018,15.396606
U7320Z74,"Čáslav,aut.st.",bus,742,49.912148,15.397079
U7320Z8,"Čáslav,aut.st.",bus,"740,741",49.912117,15.396760
U7320Z9,"Čáslav,aut.st.",bus,"381,705",49.912239,15.396918
U7322Z2,"Čáslav,Budín",bus,743,49.920647,15.383173
U7323Z1,"Čáslav,Zahradní",bus,743,49.904297,15.389637
U7323Z2,"Čáslav,Zahradní",bus,743,49.904320,15.389729
U7324Z1,"Čáslav,Žacká",bus,743,49.908813,15.387172
U7324Z2,"Čáslav,Žacká",bus,"741,743",49.909264,15.387156
U7325Z1,"Čáslav,Kalabousek",bus,"381,481",49.928146,15.365266
U7325Z2,"Čáslav,Kalabousek",bus,"381,481",49.928589,15.364627
U7326Z1,"Čáslav,Pražská",bus,"381,481",49.919575,15.384200
U7326Z2,"Čáslav,Pražská",bus,"381,481",49.919468,15.384684
U7327Z1,"Čáslav,Balkán",bus,"381,402,481,705,741,742,743,746,749",49.917248,15.388978
U7327Z2,"Čáslav,Balkán",bus,"381,402,481,705,742,746,749",49.917358,15.388805
U7328Z1,"Čáslav,B.Smetany",bus,743,49.905830,15.397577
U7328Z2,"Čáslav,B.Smetany",bus,743,49.905815,15.397719
U7329Z1,"Čáslav,U Čápa",bus,743,49.906467,15.385973
U7329Z2,"Čáslav,U Čápa",bus,743,49.906303,15.385977
U732Z1P,Bolevecká,bus,"125,204,240,911",50.043034,14.555067
U732Z2P,Bolevecká,bus,"125,204,240,911",50.043209,14.557194
U7330Z1,"Čáslav,u hřbitova",bus,743,49.922993,15.386007
U7331Z1,"Čáslav,zem.škola",bus,"743,749",49.903408,15.392671
U7331Z2,"Čáslav,zem.škola",bus,"741,743",49.903439,15.392488
U7333Z1,"Ledeč n.Sáz.,sídl.Plácky",bus,846,49.689415,15.277389
U7333Z2,"Ledeč n.Sáz.,sídl.Plácky",bus,"687,846",49.689274,15.277069
U7337Z2,"Kutná Hora,Žižkov,Fučíkova",bus,"801,802",49.945744,15.257057
U7338Z1,"Kutná Hora,Šipší,Opletalova",bus,"801,802,805",49.961212,15.281439
U7338Z2,"Kutná Hora,Šipší,Opletalova",bus,"801,802,805",49.961357,15.281387
U7339Z2,"Kutná Hora,Kamenná kašna",bus,801,49.948868,15.263011
U733Z1P,Šmukýřka,bus,"123,908",50.064167,14.370483
U733Z2P,Šmukýřka,bus,"123,908",50.064365,14.370750
U7340Z1,"Kutná Hora,Palackého náměstí",bus,801,49.949287,15.268104
U7341Z1,"Kutná Hora,Sokolská",bus,801,49.948608,15.272833
U7342Z1,"Kutná Hora,Šipší,Sběrná",bus,"801,802,805",49.957695,15.276921
U7342Z2,"Kutná Hora,Šipší,Sběrná",bus,"801,802,805",49.958107,15.276440
U7343Z1,"Kutná Hora,Šipší,Jana Zajíce",bus,"801,802,805",49.961811,15.276334
U7343Z2,"Kutná Hora,Šipší,Jana Zajíce",bus,"801,802,805",49.961903,15.276150
U7344Z1,"Kutná Hora,Kamenný dům",bus,801,49.949768,15.265057
U7345Z1,"Kutná Hora,Hlouška,Masarykova",bus,"381,481,533,705,782,783,786,788,801,802,805",49.955090,15.278295
U7345Z2,"Kutná Hora,Hlouška,Masarykova",bus,"381,481,533,705,782,783,786,788,801,802,805",49.954807,15.277749
U7346Z1,"Újezd,u kapličky",bus,643,49.831169,13.838391
U7346Z2,"Újezd,u kapličky",bus,643,49.831238,13.838376
U7347Z1,"Újezd,škola",bus,"527,643",49.831898,13.836633
U7347Z2,"Újezd,škola",bus,"527,643",49.831928,13.836736
U7348Z1,"Cerhovice,nám.",bus,"527,547,548,643",49.850002,13.835059
U7348Z2,"Cerhovice,nám.",bus,"527,547,548,643",49.849850,13.835271
U7349Z1,"Cerhovice,hřbitov",bus,"527,643",49.847317,13.836156
U7349Z2,"Cerhovice,hřbitov",bus,"527,643",49.847416,13.836203
U7350Z1,"Cerhovice,škola",bus,"548,643",49.850967,13.829866
U7351Z1,"Cerhovice,Třenice",bus,643,49.858242,13.828015
U7353Z1,"Kolín,Benešova",bus,"MHD 2,MHD 3,MHD 7,MHD 8,MHD 9",50.023228,15.185148
U7353Z2,"Kolín,Benešova",bus,"MHD 1,MHD 2,MHD 4,MHD 6",50.024178,15.186324
U7353Z3,"Kolín,Masarykova I",bus,"MHD 1,MHD 3,MHD 4,MHD 6,MHD 9",50.023350,15.186142
U7354Z1,"Kolín,samoobsluha",bus,"MHD 1,MHD 2,MHD 3,MHD 4,MHD 6,MHD 7,MHD 9",50.025612,15.187623
U7354Z2,"Kolín,samoobsluha",bus,"MHD 1,MHD 2,MHD 4,MHD 6",50.026001,15.188183
U7355Z1,"Kolín,Modrý bod",bus,"MHD 1,MHD 2,MHD 4,MHD 6,MHD 7",50.028152,15.190948
U7355Z2,"Kolín,Modrý bod",bus,"MHD 1,MHD 2,MHD 4,MHD 6,MHD 7",50.028408,15.191617
U7356Z1,"Kolín,Okresní soud",bus,"MHD 1,MHD 2",50.026398,15.199862
U7358Z1,"Kolín,Sendražice,Jednota",bus,MHD 1,50.050678,15.216601
U7358Z2,"Kolín,Sendražice,Jednota",bus,MHD 1,50.051365,15.214965
U7359Z1,"Kolín,Sendražice,obec",bus,MHD 1,50.054005,15.213553
U735Z1P,Šperlova,bus,"126,170,203,905",50.034267,14.510900
U735Z2P,Šperlova,bus,"126,170,203,905",50.034199,14.510834
U7360Z1,"Kolín,Sendražice,u vrby",bus,MHD 1,50.057182,15.213182
U7361Z1,"Kolín,Sendražice,II",bus,MHD 1,50.057796,15.216331
U7362Z1,"Kolín,u Kauflandu",bus,"MHD 2,MHD 8",50.021847,15.184158
U7363Z1,"Kolín,U Vodárny",bus,"MHD 3,MHD 7,MHD 8,MHD 9",50.026859,15.182878
U7364Z1,"Kolín,ul.Míru",bus,"MHD 3,MHD 7,MHD 9",50.027416,15.186063
U7365Z1,"Kolín,Táboritská",bus,MHD 3,50.019062,15.205394
U7365Z2,"Kolín,Táboritská",bus,MHD 3,50.019993,15.203103
U7366Z1,"Kolín,Polepská",bus,"MHD 3,MHD 4",50.018784,15.208235
U7366Z2,"Kolín,Polepská",bus,"MHD 3,MHD 4,MHD 8",50.018669,15.207873
U7367Z1,"Kolín,tiskárny",bus,MHD 3,50.017406,15.214211
U7368Z1,"Kolín,OC Stará plynárna",bus,"MHD 3,MHD 4",50.020977,15.210333
U7368Z2,"Kolín,OC Stará plynárna",bus,"MHD 3,MHD 4,MHD 8",50.021103,15.210217
U736Z1P,Špitálka,bus,"131,216,907",50.110569,14.378051
U736Z2P,Špitálka,bus,"131,216,907",50.110367,14.378250
U7370Z1,"Říčany,Azalková",bus,MHD 7,49.989319,14.671638
U7370Z2,"Říčany,Azalková",bus,MHD 7,49.989197,14.671582
U7371Z1,"Kolín,Tovární",bus,MHD 3,50.032085,15.210697
U7372Z1,"Kolín,Hřbitovní",bus,MHD 3,50.034866,15.206660
U7373Z1,"Kolín,Veltrubská",bus,MHD 3,50.035107,15.202978
U7374Z1,"Kolín,Dymokurská",bus,MHD 3,50.034771,15.199977
U7375Z1,"Kolín,zimní stadion",bus,MHD 5,50.032906,15.201135
U7375Z2,"Kolín,zimní stadion",bus,"MHD 3,MHD 5",50.032738,15.201205
U7375Z3,"Kolín,zimní stadion",bus,MHD 3,50.032585,15.201210
U7376Z1,"Kolín,Tesco",bus,"MHD 4,MHD 6",50.032810,15.188951
U7376Z2,"Kolín,Tesco",bus,"MHD 4,MHD 6",50.032875,15.189342
U7377Z1,"Kolín,Pražská",bus,"MHD 4,MHD 6",50.029980,15.189905
U7377Z2,"Kolín,Pražská",bus,"MHD 4,MHD 6",50.030468,15.189543
U7378Z1,"Říčany,Zimní stadion",bus,MHD 7,49.989399,14.657861
U7379Z1,"Kolín,Spel",bus,MHD 5,50.033005,15.224994
U737Z1P,Štefkova,bus,"191,910",50.079784,14.353284
U737Z2P,Štefkova,bus,"191,910",50.079685,14.352782
U7380Z1,"Kolín,Říční",bus,"MHD 4,MHD 5",50.034538,15.217744
U7380Z2,"Kolín,Silo",bus,"MHD 4,MHD 5",50.035206,15.218636
U7381Z1,"Kolín,Vinice",bus,"MHD 4,MHD 5",50.036991,15.221563
U7381Z2,"Kolín,Vinice",bus,"MHD 4,MHD 5",50.036510,15.220908
U7382Z1,"Kolín,U Jána",bus,"MHD 4,MHD 5,MHD 8",50.017632,15.203753
U7382Z2,"Kolín,U Jána",bus,"MHD 4,MHD 5",50.017506,15.203802
U7383Z1,"Kolín,Jateční",bus,"MHD 4,MHD 5,MHD 8",50.019363,15.199247
U7383Z2,"Kolín,Jateční",bus,"MHD 4,MHD 5",50.018936,15.200097
U7384Z1,"Kolín,plicní",bus,MHD 8,50.019978,15.191125
U7387Z1,"Kolín,Zborovská",bus,MHD 8,50.029320,15.188234
U7388Z1,"Kolín,Karlovo náměstí",bus,MHD 8,50.027790,15.201121
U7388Z11,"Kolín,Karlovo náměstí",bus,MHD 8,50.027790,15.201121
U7389Z1,"Kolín,u hřbitova",bus,"705,MHD 5,MHD 9",50.035675,15.207220
U7389Z2,"Kolín,u hřbitova",bus,"705,MHD 5,MHD 9",50.035801,15.206942
U7389Z401,"Kolín,u hřbitova",bus,XS2,50.035675,15.207220
U7389Z402,"Kolín,u hřbitova",bus,XS2,50.035801,15.206942
U738Z1P,Štěchovická,bus,"175,901,906",50.072029,14.501010
U738Z2P,Štěchovická,bus,"175,901,906",50.072159,14.500534
U7390Z1,"Kolín,Sadová",bus,"705,MHD 5,MHD 9",50.036209,15.202821
U7390Z2,"Kolín,Sadová",bus,"705,MHD 5,MHD 9",50.036343,15.203994
U7391Z1,"Kolín,U Borků",bus,MHD 5,50.035706,15.199486
U7391Z2,"Kolín,U Borků",bus,MHD 5,50.035793,15.199369
U7392Z1,"Kolín,15 kop",bus,"MHD 5,MHD 8",50.013729,15.204069
U7392Z2,"Kolín,15 kop",bus,MHD 5,50.013474,15.203510
U7393Z1,"Kolín,Spálenka",bus,MHD 9,50.045071,15.190749
U7394Z1,"Říčany,Sofie",bus,MHD 7,49.995312,14.657283
U7398Z1,"Nepoměřice,rozc.Kraličky",bus,746,49.875637,15.138781
U7398Z2,"Nepoměřice,rozc.Kraličky",bus,746,49.875603,15.138849
U7399Z1,"Předboj,u rybníka",bus,368,50.225128,14.472924
U7399Z2,"Předboj,u rybníka",bus,368,50.224594,14.472548
U739Z1P,Štěpánská,tram,"10,16,21,22,23,4,6,91,96,97,99",50.075687,14.422432
U739Z2P,Štěpánská,tram,"10,16,21,22,23,4,6,91,96,97,99",50.075600,14.423319
U739Z3P,Štěpánská,bus,"904,907,908,910",50.075520,14.424449
U73Z1P,Červený Vrch,tram,"20,26,91",50.096905,14.353188
U73Z2P,Červený Vrch,tram,"20,26,91",50.096821,14.352312
U7406Z1P,Parkoviště Trojský most,bus,234,50.115616,14.436971
U7406Z3P,Parkoviště Trojský most,bus,"187,234",50.115677,14.436452
U740Z1P,Štěpničná,tram,"10,93",50.127975,14.477281
U740Z2P,Štěpničná,tram,"10,93",50.128006,14.477662
U740Z3,Štěpničná,bus,368,50.127735,14.476117
U740Z3P,Štěpničná,bus,"103,152,177,913",50.127735,14.476117
U740Z4,Štěpničná,bus,368,50.127991,14.478148
U740Z4P,Štěpničná,bus,"103,152,177,913",50.127991,14.478148
U7412Z1,"Církvice,Netřeb",bus,481,49.939415,15.342475
U7412Z2,"Církvice,Netřeb",bus,481,49.940102,15.342896
U7413Z1,"Církvice,Jakub",bus,481,49.953594,15.338380
U7413Z2,"Církvice,Jakub",bus,481,49.953777,15.338459
U7414Z1,"Církvice,Jakub,u hřiště",bus,481,49.948143,15.340078
U7414Z2,"Církvice,Jakub,u hřiště",bus,481,49.948166,15.340194
U7415Z1,Ctiboř,bus,790,49.736652,14.904037
U7415Z2,Ctiboř,bus,790,49.736549,14.904057
U7416Z1,Čakov,bus,798,49.825729,14.836307
U7416Z2,Čakov,bus,798,49.825699,14.836148
U7417Z1,"Čakov,Tatouňovice",bus,798,49.820354,14.836162
